code_commune,nom_commune,2020,2026,variation_absolue,variation_relative_pct
78385,MÉNERVILLE,77.27,56.57,-20.699999999999996,-26.79
21378,MARCENAY,79.12,58.43,-20.690000000000005,-26.15
55144,DAMMARIE-SUR-SAULX,67.44,46.75,-20.689999999999998,-30.68
89091,CHÂTEL-CENSOIR,77.73,57.05,-20.680000000000007,-26.6
80055,BARLY,80.82,60.14,-20.679999999999993,-25.59
24500,SAINT-SAUVEUR-LALANDE,86.86,66.19,-20.67,-23.8
21079,BLAGNY-SUR-VINGEANNE,90.29,69.64,-20.650000000000006,-22.87
2B255,QUERCITELLO,96.61,75.96,-20.650000000000006,-21.37
79348,VILLEFOLLET,79.07,58.43,-20.639999999999993,-26.1
58159,MARIGNY-SUR-YONNE,92.68,72.05,-20.63000000000001,-22.26
55347,LES MONTHAIRONS,66.55,45.93,-20.619999999999997,-30.98
59625,VILLERS-PLOUICH,76.25,55.63,-20.619999999999997,-27.04
80109,LE BOISLE,85.09,64.49,-20.60000000000001,-24.21
39204,DRAMELAY,93.1,72.5,-20.599999999999994,-22.13
02125,BRUMETZ,74.05,53.46,-20.589999999999996,-27.81
89415,THORY,87.04,66.46,-20.580000000000013,-23.64
54523,THUILLEY-AUX-GROSEILLES,72.66,52.08,-20.58,-28.32
19234,SAINT-PARDOUX-L'ORTIGIER,84.92,64.35,-20.570000000000007,-24.22
23057,CHÂTELUS-MALVALEIX,78.52,57.95,-20.569999999999993,-26.2
23037,BUSSIÈRE-NOUVELLE,88.17,67.61,-20.560000000000002,-23.32
26186,MISCON,91.53,70.97,-20.560000000000002,-22.46
86143,MAIRÉ,80.95,60.4,-20.550000000000004,-25.39
62660,PLOUVAIN,67.73,47.18,-20.550000000000004,-30.34
88244,LA HOUSSIÈRE,71.23,50.69,-20.540000000000006,-28.84
80648,PYS,83.33,62.79,-20.54,-24.65
30336,VALLABRÈGUES,71.4,50.87,-20.53000000000001,-28.75
11015,ARQUES,93.29,72.78,-20.510000000000005,-21.99
73159,LES MOLLETTES,73.3,52.8,-20.5,-27.97
08148,L'ECAILLE,67.23,46.74,-20.490000000000002,-30.48
76677,SMERMESNIL,73.23,52.74,-20.490000000000002,-27.98
10235,MESNIL-LA-COMTESSE,78.26,57.78,-20.480000000000004,-26.17
38303,LA PIERRE,70.98,50.5,-20.480000000000004,-28.85
63443,VARENNES-SUR-MORGE,78.19,57.71,-20.479999999999997,-26.19
21030,AUBAINE,80.0,59.52,-20.479999999999997,-25.6
67264,LEUTENHEIM,65.77,45.3,-20.47,-31.12
10097,CHERVEY,71.63,51.16,-20.47,-28.58
65157,ENS,88.46,68.0,-20.459999999999994,-23.13
26351,LES TONILS,88.46,68.0,-20.459999999999994,-23.13
52426,RIZAUCOURT-BUCHEY,77.59,57.14,-20.450000000000003,-26.36
39313,MARIGNY,83.67,63.22,-20.450000000000003,-24.44
65447,TOURNAY,77.35,56.9,-20.449999999999996,-26.44
60426,MONTREUIL-SUR-THÉRAIN,78.97,58.54,-20.43,-25.87
39528,THERVAY,72.94,52.51,-20.43,-28.01
48028,LES BONDONS,85.45,65.03,-20.42,-23.9
55410,QUINCY-LANDZÉCOURT,79.51,59.09,-20.42,-25.68
36033,CELON,72.92,52.51,-20.410000000000004,-27.99
35304,SAINT-OUEN-DES-ALLEUX,71.46,51.05,-20.409999999999997,-28.56
28143,ESCORPAIN,64.8,44.39,-20.409999999999997,-31.5
02380,HINACOURT,64.52,44.12,-20.4,-31.62
88174,FOMEREY,84.43,64.04,-20.39,-24.15
32293,MOUCHÈS,92.06,71.67,-20.39,-22.15
16208,MAREUIL,66.89,46.52,-20.369999999999997,-30.45
15130,MONTCHAMP,80.0,59.63,-20.369999999999997,-25.46
54408,OLLEY,78.65,58.29,-20.360000000000007,-25.89
80807,VILLE-SUR-ANCRE,78.01,57.66,-20.35000000000001,-26.09
71271,MAILLY,81.12,60.77,-20.35,-25.09
82010,BARDIGUES,93.03,72.69,-20.340000000000003,-21.86
18219,SAINT-LAURENT,69.51,49.17,-20.340000000000003,-29.26
80248,DOMPIERRE-SUR-AUTHIE,83.33,62.99,-20.339999999999996,-24.41
32356,SAINT-ANDRÉ,88.04,67.71,-20.330000000000013,-23.09
55469,SASSEY-SUR-MEUSE,79.71,59.38,-20.32999999999999,-25.5
26015,AUBENASSON,76.92,56.6,-20.32,-26.42
25286,GRAND'COMBE-DES-BOIS,64.0,43.69,-20.310000000000002,-31.73
08020,LES PETITES-ARMOISES,78.0,57.69,-20.310000000000002,-26.04
72037,BLÈVES,69.14,48.84,-20.299999999999997,-29.36
74148,LESCHAUX,78.26,57.97,-20.290000000000006,-25.93
71582,LA VINEUSE SUR FREGANDE,71.31,51.02,-20.29,-28.45
07303,SAINT-VINCENT-DE-DURFORT,81.25,60.96,-20.29,-24.97
89259,MÔLAY,82.52,62.24,-20.279999999999994,-24.58
55389,NUBÉCOURT,74.35,54.08,-20.269999999999996,-27.26
46232,LE VIGNON-EN-QUERCY,76.06,55.8,-20.260000000000005,-26.64
33158,LES ESSEINTES,81.13,60.87,-20.259999999999998,-24.97
61013,AUNAY-LES-BOIS,88.72,68.47,-20.25,-22.82
21214,CRUGEY,72.06,51.82,-20.240000000000002,-28.09
2B010,ALGAJOLA,87.33,67.09,-20.239999999999995,-23.18
71147,CORTEVAIX,79.04,58.82,-20.220000000000006,-25.58
51169,CORBEIL,76.47,56.25,-20.22,-26.44
77110,CHENOU,74.68,54.47,-20.210000000000008,-27.06
82020,BOUILLAC,71.2,51.01,-20.190000000000005,-28.36
39253,GIGNY,73.89,53.7,-20.189999999999998,-27.32
08034,AUTRECOURT-ET-POURRON,75.58,55.4,-20.18,-26.7
53061,CHARCHIGNÉ,74.29,54.13,-20.160000000000004,-27.14
59667,ZERMEZEELE,85.8,65.64,-20.159999999999997,-23.5
89190,GIVRY,77.93,57.78,-20.150000000000006,-25.86
24421,SAINT-GEYRAC,88.24,68.12,-20.11999999999999,-22.8
2B337,VALLE-DI-ROSTINO,95.41,75.3,-20.11,-21.08
25514,SAINT-ANTOINE,73.36,53.25,-20.11,-27.41
55335,MÉNIL-SUR-SAULX,74.53,54.42,-20.11,-26.98
