code_commune,nom_commune,2014,2020,variation_absolue,variation_relative_pct
52123,CHEVILLON,81.51,46.29,-35.220000000000006,-43.21
60395,MÉRU,58.24,23.04,-35.2,-60.44
47043,BUZET-SUR-BAÏSE,70.31,35.12,-35.190000000000005,-50.05
27493,ROMILLY-SUR-ANDELLE,68.17,32.98,-35.190000000000005,-51.62
31486,SAINT-HILAIRE,83.23,48.05,-35.18000000000001,-42.27
17225,LES MATHES,74.34,39.17,-35.17,-47.31
62391,GUARBECQUE,81.62,46.46,-35.160000000000004,-43.08
33434,SAINT-LOUIS-DE-MONTFERRAND,72.71,37.56,-35.14999999999999,-48.34
45108,COULLONS,74.24,39.09,-35.14999999999999,-47.35
87203,VICQ-SUR-BREUILH,72.81,37.68,-35.13,-48.25
16385,TOUVRE,69.8,34.67,-35.129999999999995,-50.33
01275,NEYRON,64.35,29.22,-35.129999999999995,-54.59
95183,COURDIMANCHE,59.98,24.85,-35.129999999999995,-58.57
41067,COUR-CHEVERNY,69.65,34.53,-35.120000000000005,-50.42
08391,SAINT-MENGES,74.89,39.78,-35.11,-46.88
35351,LE VERGER,74.69,39.58,-35.11,-47.01
29236,RIEC-SUR-BELON,67.82,32.72,-35.099999999999994,-51.75
53096,ERNÉE,69.27,34.19,-35.08,-50.64
79201,PAMPROUX,73.51,38.44,-35.07000000000001,-47.71
85024,BOIS-DE-CÉNÉ,73.27,38.2,-35.06999999999999,-47.86
88148,DOMMARTIN-LÈS-REMIREMONT,72.77,37.7,-35.06999999999999,-48.19
37083,CORMERY,71.63,36.58,-35.05,-48.93
69238,SAINT-SYMPHORIEN-SUR-COISE,65.72,30.68,-35.04,-53.32
35088,CORPS-NUDS,70.88,35.85,-35.029999999999994,-49.42
41252,SUÈVRES,72.24,37.21,-35.029999999999994,-48.49
34013,ASPIRAN,76.74,41.72,-35.019999999999996,-45.63
03212,QUINSSAINES,76.61,41.6,-35.01,-45.7
54371,MOINEVILLE,66.62,31.62,-35.0,-52.54
17193,LA JARNE,67.57,32.57,-34.99999999999999,-51.8
44197,SION-LES-MINES,76.9,41.91,-34.99000000000001,-45.5
29081,HUELGOAT,77.36,42.39,-34.97,-45.2
57465,METZERVISSE,58.13,23.17,-34.96,-60.14
85038,LES BROUZILS,73.63,38.67,-34.959999999999994,-47.48
17441,TESSON,75.25,40.3,-34.95,-46.45
77260,LONGUEVILLE,63.43,28.48,-34.95,-55.1
35034,LA BOUSSAC,76.44,41.49,-34.949999999999996,-45.72
88371,RAON-AUX-BOIS,83.71,48.76,-34.949999999999996,-41.75
76271,FONTAINE-LE-BOURG,68.79,33.85,-34.940000000000005,-50.79
74136,LE GRAND-BORNAND,70.52,35.59,-34.92999999999999,-49.53
63400,SAINT-SYLVESTRE-PRAGOULIN,79.51,44.59,-34.92,-43.92
85010,AVRILLÉ,75.14,40.22,-34.92,-46.47
2B033,BASTIA,79.28,44.37,-34.910000000000004,-44.03
23030,BOURGANEUF,72.67,37.76,-34.910000000000004,-48.04
64527,SOURAÏDE,82.47,47.56,-34.91,-42.33
13038,FONTVIEILLE,83.3,48.39,-34.91,-41.91
91648,VERT-LE-GRAND,70.86,35.96,-34.9,-49.25
21496,PONTAILLER-SUR-SAÔNE,71.21,36.32,-34.88999999999999,-49.0
77315,MONTRY,58.43,23.55,-34.879999999999995,-59.7
72350,TELOCHÉ,70.78,35.91,-34.870000000000005,-49.27
43236,LA SÉAUVE-SUR-SEMÈNE,79.1,44.23,-34.87,-44.08
63126,LE CREST,74.64,39.78,-34.86,-46.7
16106,CONFOLENS,75.92,41.08,-34.84,-45.89
44149,SAFFRÉ,69.07,34.23,-34.839999999999996,-50.44
19194,SAINT-CLÉMENT,79.94,45.12,-34.82,-43.56
79133,GERMOND-ROUVRE,80.96,46.14,-34.81999999999999,-43.01
79326,THÉNEZAY,77.66,42.84,-34.81999999999999,-44.84
